PlayerId,FirstTournament,LastTournament,CareerLengthYears,TotalUSDPrize,CurrentHandle,CareerStatus,StartYear,EndYear,GameType,FirstTournamentYear,TotalTournaments,LastTournamentYear,GameId,GameName,Top10PctEarningsRatio
49531,2017-01-20,2025-05-25,8.342231348391513,514492.05,Firstkiller,Ongoing,2017,2025,Sports,2017,169,2025,409,Rocket League,0.5923477301875943
49559,2018-02-18,2022-12-11,4.810403832991102,417441.68,Kinstaar,Inactive,2018,2022,Battle Royale,2018,67,2022,534,Fortnite,0.8349061891901881
49566,2018-04-02,2023-11-24,5.645448323066393,870019.77,Skite,Inactive,2018,2023,Battle Royale,2018,61,2023,534,Fortnite,0.8464595245329273
49589,2018-05-20,2025-02-13,6.737850787132102,1195570.78,Perfecto,Ongoing,2018,2025,FPS,2018,77,2025,245,Counter-Strike: Global Offensive,0.6330633155049963
49653,2018-04-23,2024-04-14,5.976728268309377,364593.33,Rampy,Ongoing,2018,2024,FPS,2018,43,2024,439,Rainbow Six Siege,0.6771575830683189
49801,2018-04-15,2024-06-09,6.151950718685832,346860.96,shou,Ongoing,2018,2024,Battle Royale,2018,42,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.5899073584057548
49822,2018-05-25,2022-11-21,4.492813141683778,464666.66,Cloakzy,Inactive,2018,2022,Battle Royale,2018,50,2022,534,Fortnite,0.857506274449727
49923,2018-06-15,2023-06-23,5.021218343600274,332233.33,72hrs,Inactive,2018,2023,Battle Royale,2018,42,2023,534,Fortnite,0.6597696194649999
49925,2018-07-20,2023-11-13,5.316906228610541,358933.33,Poach,Inactive,2018,2023,Battle Royale,2018,30,2023,534,Fortnite,0.6178739673653307
49926,2018-07-14,2023-11-13,5.333333333333333,360066.67,Chap,Inactive,2018,2023,Battle Royale,2018,48,2023,534,Fortnite,0.6217437316834907
50164,2018-04-15,2024-12-22,6.6885694729637235,655509.19,Kickstart,Ongoing,2018,2024,Battle Royale,2018,57,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.7899247216440177
50319,2018-05-12,2024-12-22,6.614647501711157,651349.29,Viol2t,Ongoing,2018,2024,FPS,2018,24,2024,426,Overwatch,0.5148908411613244
50325,2018-05-12,2024-09-15,6.346338124572211,370914.62,Izayaki,Ongoing,2018,2024,FPS,2018,23,2024,426,Overwatch,0.6053056436525323
50329,2018-05-12,2023-12-10,5.579739904175223,345667.8,ANS,Inactive,2018,2023,FPS,2018,16,2023,426,Overwatch,0.5781544346854117
50421,2018-06-15,2025-01-18,6.595482546201232,720629.23,Mongraal,Ongoing,2018,2025,Battle Royale,2018,94,2025,534,Fortnite,0.81117955655549
50445,2018-02-01,2024-02-09,6.020533880903491,345000.0,Drini,Ongoing,2018,2024,Sports,2018,17,2024,841,Madden NFL 21,0.2054794520547945
50883,2018-03-31,2019-10-27,1.5742642026009583,467754.94,Jinsoo,Inactive,2018,2019,Auto Battler,2018,4,2019,589,Auto Chess,0.9620422078471899
51241,2018-06-29,2025-05-11,6.86652977412731,1020261.87,Whitemon,Ongoing,2018,2025,MOBA,2018,60,2025,231,Dota 2,0.5121547059214305
51250,2017-08-13,2025-03-08,7.567419575633128,337762.37,iDom,Ongoing,2017,2025,Fighting,2017,99,2025,642,Street Fighter V: Champion Edition,0.8802249281021263
51379,2018-06-24,2024-12-22,6.496919917864476,550577.43,BatulinS,Ongoing,2018,2024,Battle Royale,2018,56,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.5589845365221426
51381,2018-06-24,2024-12-22,6.496919917864476,483818.1,xmpL,Ongoing,2018,2024,Battle Royale,2018,53,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.713896300118539
51473,2018-09-08,2024-12-08,6.250513347022587,415484.67,Chovy,Ongoing,2018,2024,MOBA,2018,37,2024,164,League of Legends,0.17634193411941326
51534,2018-06-25,2024-12-22,6.494182067077344,573689.79,LIP,Ongoing,2018,2024,FPS,2018,27,2024,426,Overwatch,0.5428885334477018
51536,2018-06-25,2023-10-01,5.2676249144421625,352402.69,Edison,Inactive,2018,2023,FPS,2018,16,2023,426,Overwatch,0.4748368519931158
51540,2018-06-25,2024-12-22,6.494182067077344,444459.34,Fielder,Ongoing,2018,2024,FPS,2018,26,2024,792,Overwatch 2,0.5310293738898167
51578,2018-07-20,2021-03-25,2.6803559206023273,1331781.42,Zayt,Inactive,2018,2021,Battle Royale,2018,72,2021,534,Fortnite,0.7839620754494165
51579,2018-07-14,2020-12-12,2.414784394250513,464141.67,Vivid,Inactive,2018,2020,Battle Royale,2018,51,2020,534,Fortnite,0.5648259178279958
51611,2018-07-21,2023-11-13,5.314168377823409,830344.81,Mitr0,Inactive,2018,2023,Battle Royale,2018,105,2023,534,Fortnite,0.7845568782617947
51618,2018-07-20,2023-03-29,4.689938398357289,365581.92,Reverse2k,Inactive,2018,2023,Battle Royale,2018,74,2023,534,Fortnite,0.7928528969157728
51619,2018-07-20,2024-09-15,6.157426420260096,711936.69,Aydan,Ongoing,2018,2024,Battle Royale,2018,188,2024,648,Call of Duty: Warzone,0.7795798054193138
51648,2017-10-15,2025-05-25,7.60848733744011,358325.95,AYYJAYY,Ongoing,2017,2025,Sports,2017,133,2025,409,Rocket League,0.6764838326635267
51883,2018-07-11,2021-11-30,3.3894592744695413,1210207.02,Saf,Inactive,2018,2021,Battle Royale,2018,82,2021,534,Fortnite,0.793292326542181
51885,2018-07-11,2021-11-02,3.3127994524298425,994373.2,Elevate,Inactive,2018,2021,Battle Royale,2018,34,2021,534,Fortnite,0.9393812451933644
51936,2018-07-27,2023-11-13,5.297741273100616,664776.39,Bizzle,Inactive,2018,2023,Battle Royale,2018,86,2023,534,Fortnite,0.7480659785501859
51940,2018-07-27,2024-07-22,5.987679671457905,1202765.47,Ceice,Ongoing,2018,2024,Battle Royale,2018,80,2024,534,Fortnite,0.9101206174305833
51948,2018-07-27,2022-07-31,4.010951403148528,1244334.74,Kreo,Inactive,2018,2022,Battle Royale,2018,60,2022,534,Fortnite,0.9056900936627311
52105,2018-07-15,2024-09-15,6.1711156741957565,327197.06,SuperEvan,Ongoing,2018,2024,Battle Royale,2018,93,2024,648,Call of Duty: Warzone,0.4333674294604253
52108,2017-03-11,2024-01-28,6.882956878850103,696553.33,iLLeY,Ongoing,2017,2024,FPS,2017,50,2024,626,Call of Duty: Modern Warfare,0.745238075782214
52140,2018-04-18,2023-08-13,5.319644079397673,442646.72,Sypical,Inactive,2018,2023,Sports,2018,93,2023,409,Rocket League,0.5623280269821397
52206,2017-05-21,2024-11-17,7.493497604380561,441406.32,nesk,Ongoing,2017,2024,FPS,2017,46,2024,439,Rainbow Six Siege,0.40778753882820057
52321,2018-08-10,2022-07-13,3.923340177960301,516084.73,ZexRow,Inactive,2018,2022,Battle Royale,2018,53,2022,534,Fortnite,0.8247645422071358
52428,2018-07-22,2024-09-20,6.165639972621492,490816.61,Nate Hill,Ongoing,2018,2024,Battle Royale,2018,66,2024,534,Fortnite,0.8721302080967744
52436,2018-08-09,2025-02-02,6.485968514715948,665059.65,Reps,Ongoing,2018,2025,Battle Royale,2018,104,2025,566,Apex Legends,0.7946684854916729
52441,2018-07-26,2024-02-20,5.5715263518138265,611364.54,Chris Luck,Ongoing,2018,2024,MOBA,2018,50,2024,231,Dota 2,0.7442092935605492
52467,2018-08-11,2022-05-29,3.7973990417522243,328247.53,K1nzell,Inactive,2018,2022,Battle Royale,2018,68,2022,534,Fortnite,0.7361484432461979
53086,2018-03-18,2024-08-18,6.420260095824777,584150.0,Cammy,Ongoing,2018,2024,FPS,2018,44,2024,749,Call of Duty: Vanguard,0.5239003764244831
53093,2018-08-19,2025-01-12,6.401095140314853,1882655.68,aBeZy,Ongoing,2018,2025,FPS,2018,71,2025,749,Call of Duty: Vanguard,0.5814520538619019
53098,2018-08-19,2024-05-19,5.749486652977413,473062.49,MajorManiak,Ongoing,2018,2024,FPS,2018,38,2024,626,Call of Duty: Modern Warfare,0.6335199954748572
53108,2017-09-03,2024-11-17,7.2060232717316905,384651.91,Cyber,Ongoing,2017,2024,FPS,2017,37,2024,439,Rainbow Six Siege,0.46275604408065857
53843,2018-04-26,2024-09-15,6.3901437371663246,585503.21,Alpha54,Ongoing,2018,2024,Sports,2018,97,2024,409,Rocket League,0.6595155746911793
54188,2018-07-31,2025-05-04,6.759753593429158,1204432.41,broky,Ongoing,2018,2025,FPS,2018,143,2025,245,Counter-Strike: Global Offensive,0.7014313679177518
54498,2018-09-16,2025-02-02,6.381930184804928,567507.34,Q,Ongoing,2018,2025,MOBA,2018,58,2025,231,Dota 2,0.7144626094763066
54656,2018-10-01,2023-12-21,5.221081451060917,1543145.69,Nyhrox,Inactive,2018,2023,Battle Royale,2018,33,2023,534,Fortnite,0.9820888404112084
55138,2018-09-11,2020-12-12,2.2532511978097194,331376.94,Tschiiinken,Inactive,2018,2020,Battle Royale,2018,30,2020,534,Fortnite,0.8429698672100869
55139,2018-10-12,2020-11-01,2.0561259411362083,1215593.33,Rojo,Inactive,2018,2020,Battle Royale,2018,24,2020,534,Fortnite,0.9342340307578588
55162,2018-10-07,2025-05-11,6.5927446954141,676227.57,SabeRLight-,Ongoing,2018,2025,MOBA,2018,77,2025,231,Dota 2,0.5381303265327698
55316,2018-10-14,2024-12-22,6.190280629705681,527411.9,Summer,Ongoing,2018,2024,Battle Royale,2018,47,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.5287305772211739
55525,2018-07-24,2024-12-22,6.414784394250513,371037.68,Aixleft,Ongoing,2018,2024,Battle Royale,2018,57,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.4921648814440266
55703,2018-05-27,2024-09-15,6.30527036276523,370390.41,LeeJaeGon,Ongoing,2018,2024,FPS,2018,29,2024,426,Overwatch,0.6365374452128957
55716,2018-09-14,2024-11-24,6.195756331279945,410873.38,MER1T,Ongoing,2018,2024,FPS,2018,29,2024,792,Overwatch 2,0.6261897024541347
55839,2018-10-27,2024-10-13,5.963039014373717,331050.0,Morten,Ongoing,2018,2024,MOBA,2018,29,2024,464,Clash Royale,0.3337445751102949
55842,2018-10-06,2025-04-27,6.5571526351813825,721947.87,Wisper,Ongoing,2018,2025,MOBA,2018,61,2025,231,Dota 2,0.6677001902943263
55914,2018-04-04,2024-11-17,6.622861054072553,409420.9,Virtue,Ongoing,2018,2024,FPS,2018,40,2024,439,Rainbow Six Siege,0.6838928013216743
55949,2018-10-28,2024-03-03,5.347022587268994,353016.67,Cizzorz,Ongoing,2018,2024,Sports,2018,8,2024,409,Rocket League,0.8318901533894112
55994,2018-10-28,2020-02-02,1.264887063655031,326913.8,Vinny1x,Inactive,2018,2020,Battle Royale,2018,24,2020,534,Fortnite,0.6586936786964093
56419,2018-10-12,2025-04-27,6.54072553045859,335254.62,Arsenal,Ongoing,2018,2025,Sports,2018,115,2025,409,Rocket League,0.5688032903347977
56456,2018-08-19,2024-11-02,6.206707734428473,495721.4,Gumayusi,Ongoing,2018,2024,MOBA,2018,19,2024,164,League of Legends,0.1757960394282152
56483,2018-11-10,2025-01-11,6.1711156741957565,3744925.05,Bugha,Ongoing,2018,2025,Battle Royale,2018,148,2025,534,Fortnite,0.8828003969959075
56720,2018-11-02,2024-07-21,5.716632443531828,905337.92,Pio,Ongoing,2018,2024,Battle Royale,2018,46,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.8216801459620465
56731,2018-11-18,2025-03-16,6.324435318275154,588115.4,369,Ongoing,2018,2025,MOBA,2018,23,2025,164,League of Legends,0.18676985160243417
56863,2018-11-25,2023-06-10,4.539356605065024,560308.75,Nayte,Inactive,2018,2023,Battle Royale,2018,73,2023,534,Fortnite,0.835304178361191
56885,2017-03-26,2023-07-30,6.3436002737850785,389709.78,Frederik Rasmussen,Inactive,2017,2023,Racing,2017,13,2023,532,iRacing.com,0.22720417495366124
56887,2015-03-15,2024-08-25,9.44832306639288,339454.92,Sebastian Job,Ongoing,2015,2024,Racing,2015,29,2024,532,iRacing.com,0.40286357443022885
56891,2018-09-01,2024-08-25,5.982203969883641,422139.99,Joshua Rogers,Ongoing,2018,2024,Racing,2018,33,2024,532,iRacing.com,0.5835426132430104
57281,2018-11-09,2024-12-22,6.119096509240246,370727.57,ChiYo,Ongoing,2018,2024,FPS,2018,24,2024,426,Overwatch,0.6772930025518594
57309,2018-12-02,2025-05-11,6.439425051334703,1121803.4,gpk,Ongoing,2018,2025,MOBA,2018,62,2025,231,Dota 2,0.6014204622964332
57463,2018-09-11,2023-02-25,4.457221081451061,634421.94,stompy,Inactive,2018,2023,Battle Royale,2018,69,2023,534,Fortnite,0.7539060656393817
57481,2018-04-07,2024-11-09,6.5927446954141,566830.0,Pred,Ongoing,2018,2024,FPS,2018,56,2024,626,Call of Duty: Modern Warfare,0.7197844157896123
57599,2018-12-12,2024-05-19,5.434633812457221,400423.33,MackWood,Ongoing,2018,2024,Battle Royale,2018,101,2024,534,Fortnite,0.7274262560751548
57610,2018-12-12,2024-02-25,5.204654346338125,496009.79,Cented,Ongoing,2018,2024,Battle Royale,2018,132,2024,534,Fortnite,0.662206147403067
57614,2018-12-12,2023-11-13,4.919917864476386,566279.99,Dubs,Inactive,2018,2023,Battle Royale,2018,91,2023,534,Fortnite,0.7952116727455698
57617,2018-12-12,2021-06-26,2.537987679671458,409266.67,Riversan,Inactive,2018,2021,Battle Royale,2018,51,2021,534,Fortnite,0.8263743509145766
59528,2018-12-23,2024-02-25,5.174537987679671,2197375.23,Aqua,Ongoing,2018,2024,Battle Royale,2018,103,2024,534,Fortnite,0.9399129730630126
59915,2018-12-31,2024-12-08,5.938398357289528,472839.49,Canyon,Ongoing,2018,2024,MOBA,2018,30,2024,164,League of Legends,0.37672504510335086
59916,2018-12-31,2024-12-08,5.938398357289528,400600.01,ShowMaker,Ongoing,2018,2024,MOBA,2018,28,2024,164,League of Legends,0.4476346350579487
60057,2018-12-08,2024-11-17,5.943874058863792,345190.22,Doki,Ongoing,2018,2024,FPS,2018,32,2024,439,Rainbow Six Siege,0.7322100460207744
60239,2018-12-15,2025-05-11,6.403832991101985,543873.58,Xm,Ongoing,2018,2025,MOBA,2018,55,2025,231,Dota 2,0.4983858279803372
60390,2017-12-14,2018-12-16,1.0047912388774811,1003000.0,feg,Inactive,2017,2018,Card Game,2017,2,2018,564,Shadowverse,0.9970089730807578
60412,2018-07-08,2024-05-18,5.861738535249829,471572.03,NingZhi,Ongoing,2018,2024,MOBA,2018,18,2024,529,Arena of Valor,0.24154683185118642
60413,2018-12-22,2022-09-03,3.698836413415469,442411.1,JiuLong,Inactive,2018,2022,MOBA,2018,14,2022,529,Arena of Valor,0.2927181458229352
60414,2018-07-08,2023-09-10,5.174537987679671,524628.69,JiuCheng,Inactive,2018,2023,MOBA,2018,12,2023,529,Arena of Valor,0.22375833091654315
60415,2018-07-08,2021-12-25,3.46611909650924,385775.17,ChenXia,Inactive,2018,2021,MOBA,2018,9,2021,529,Arena of Valor,0.2920863879241474
60416,2018-07-08,2021-12-25,3.46611909650924,335372.09,ZuiChu,Inactive,2018,2021,MOBA,2018,8,2021,529,Arena of Valor,0.3186797683792163
60417,2017-07-09,2024-11-16,7.356605065023956,1767497.6,Fly,Ongoing,2017,2024,MOBA,2017,28,2024,529,Arena of Valor,0.38020160596886265
60418,2017-07-09,2023-09-10,6.1711156741957565,581507.86,Hurt,Inactive,2017,2023,MOBA,2017,19,2023,529,Arena of Valor,0.2338497880747286
60427,2017-08-19,2024-11-16,7.24435318275154,379640.68,Chuchen,Ongoing,2017,2024,MOBA,2017,16,2024,529,Arena of Valor,0.2148464328934488
60433,2018-07-08,2024-11-16,6.360027378507871,1871202.59,Yinuo,Ongoing,2018,2024,MOBA,2018,25,2024,529,Arena of Valor,0.5229542388252414
60467,2016-07-23,2024-11-16,8.317590691307323,1716947.58,Cat,Ongoing,2016,2024,MOBA,2016,22,2024,529,Arena of Valor,0.5762280623099718
60485,2017-07-09,2022-12-30,5.475701574264202,1508589.45,Alan,Inactive,2017,2022,MOBA,2017,18,2022,529,Arena of Valor,0.361827772990078
60565,2017-07-09,2022-09-03,5.152635181382615,938449.81,NuoYan,Inactive,2017,2022,MOBA,2017,15,2022,529,Arena of Valor,0.34030026258244955
60682,2018-10-27,2025-02-23,6.327173169062286,468280.02,Extra,Ongoing,2018,2025,Sports,2018,77,2025,409,Rocket League,0.6484959420759644
61050,2018-09-23,2024-11-17,6.151950718685832,438285.0,Beaulo,Ongoing,2018,2024,FPS,2018,33,2024,439,Rainbow Six Siege,0.6569567845615155
61171,2019-01-06,2025-01-18,6.034223134839151,534730.9,MrSavage,Ongoing,2019,2025,Battle Royale,2019,171,2025,534,Fortnite,0.6509570679330333
61176,2018-10-24,2024-12-08,6.12457221081451,402131.9,Arslan Ash,Ongoing,2018,2024,Fighting,2018,51,2024,406,Tekken 7,0.808231621018443
61233,2019-03-24,2025-01-18,5.823408624229979,478787.44,Andilex,Ongoing,2019,2025,Battle Royale,2019,141,2025,534,Fortnite,0.6557417272632942
61242,2019-02-24,2022-06-24,3.3292265571526354,496421.43,teeq,Inactive,2019,2022,Battle Royale,2019,72,2022,534,Fortnite,0.8661783754452129
61243,2019-02-21,2024-08-25,5.508555783709788,782337.52,BenjyFishy,Ongoing,2019,2024,Battle Royale,2019,153,2024,534,Fortnite,0.7574876302481001
61277,2019-02-20,2023-05-14,4.227241615331964,510923.99,Commandment,Inactive,2019,2023,Battle Royale,2019,102,2023,534,Fortnite,0.706664696467043
61319,2019-02-24,2024-12-22,5.8261464750171115,875913.44,Shrimzy,Ongoing,2019,2024,Battle Royale,2019,58,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.7937802674415709
61473,2019-02-24,2025-02-01,5.938398357289528,369560.06,Paulo Neto,Ongoing,2019,2025,Sports,2019,37,2025,712,FIFA 21,0.5686972986841629
61631,2019-03-17,2024-09-15,5.500342231348392,401185.51,Newbz,Ongoing,2019,2024,Battle Royale,2019,131,2024,648,Call of Duty: Warzone,0.6438360370443197
61769,2019-03-17,2023-11-13,4.659822039698836,413738.32,Megga,Inactive,2019,2023,Battle Royale,2019,65,2023,534,Fortnite,0.7669222462002208
61776,2019-03-17,2025-01-11,5.823408624229979,616688.15,Edgey,Ongoing,2019,2025,Battle Royale,2019,137,2025,534,Fortnite,0.6864567349925363
61896,2019-03-17,2024-09-08,5.4811772758384665,1196325.0,k1nG,Ongoing,2019,2024,Battle Royale,2019,72,2024,534,Fortnite,0.8111609367214748
61948,2019-03-17,2024-09-08,5.4811772758384665,1838487.32,EpikWhale,Ongoing,2019,2024,Battle Royale,2019,125,2024,534,Fortnite,0.8332975958144218
62105,2019-03-24,2025-01-11,5.804243668720055,526675.29,Clix,Ongoing,2019,2025,Battle Royale,2019,125,2025,534,Fortnite,0.6497950390181348
62311,2019-03-24,2025-01-25,5.842573579739904,1160281.81,Setty,Ongoing,2019,2025,Battle Royale,2019,133,2025,534,Fortnite,0.8764257742083551
62314,2019-03-24,2020-10-27,1.596167008898015,728500.0,Crue,Inactive,2019,2020,Battle Royale,2019,49,2020,534,Fortnite,0.8726701256081073
62495,2018-09-30,2022-03-06,3.430527036276523,396243.8,Kiryache,Inactive,2018,2022,Battle Royale,2018,91,2022,534,Fortnite,0.8370954573433828
62600,2019-03-31,2021-10-10,2.529774127310062,375500.0,PVDDR,Inactive,2019,2021,Card Game,2019,8,2021,567,Magic: The Gathering Arena,0.7989347536617842
62619,2019-03-31,2020-12-06,1.6865160848733745,332300.0,Andrea Mengucci,Inactive,2019,2020,Card Game,2019,10,2020,567,Magic: The Gathering Arena,0.7489514679448772
62624,2019-03-31,2024-02-25,4.906228610540725,755193.13,Chapix,Ongoing,2019,2024,Battle Royale,2019,152,2024,534,Fortnite,0.8311986849362358
62655,2019-03-31,2025-01-11,5.7850787132101305,640124.67,Khanada,Ongoing,2019,2025,Battle Royale,2019,177,2025,534,Fortnite,0.6344843638563172
62951,2019-04-07,2022-07-31,3.3155373032169746,791861.68,Arkhram,Inactive,2019,2022,Battle Royale,2019,72,2022,534,Fortnite,0.829891872054118
63109,2019-04-07,2025-03-30,5.979466119096509,395943.99,xertioN,Ongoing,2019,2025,FPS,2019,52,2025,245,Counter-Strike: Global Offensive,0.43319215707332387
63544,2019-04-18,2025-01-26,5.776865160848733,846713.18,JannisZ,Ongoing,2019,2025,Battle Royale,2019,156,2025,534,Fortnite,0.8006127776449071
63706,2018-04-18,2025-05-18,7.082819986310746,1153625.59,sh1ro,Ongoing,2018,2025,FPS,2018,92,2025,245,Counter-Strike: Global Offensive,0.47647216078805327
63746,2019-04-21,2022-12-09,3.6358658453114305,516750.0,Falconer,Inactive,2019,2022,Battle Royale,2019,33,2022,534,Fortnite,0.8929946112394149
63774,2019-03-17,2023-10-22,4.59958932238193,344693.1,Mellman,Inactive,2019,2023,Battle Royale,2019,37,2023,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.8271761975020546
64166,2019-04-25,2025-05-18,6.064339493497604,371842.08,Jabbi,Ongoing,2019,2025,FPS,2019,66,2025,245,Counter-Strike: Global Offensive,0.4980332492708173
64440,2019-03-29,2024-08-18,5.390828199863107,730775.0,Skyz,Ongoing,2019,2024,FPS,2019,37,2024,816,Call of Duty: Modern Warfare II,0.5591007795795097
65114,2019-05-10,2019-07-26,0.2108145106091718,341250.0,hiimtylerh,Inactive,2019,2019,Battle Royale,2019,1,2019,534,Fortnite,0.9962962962962963
65115,2019-05-10,2019-07-26,0.2108145106091718,341250.0,Suezhoo,Inactive,2019,2019,Battle Royale,2019,1,2019,534,Fortnite,0.9962962962962963
65116,2019-05-10,2019-07-26,0.2108145106091718,341325.0,Zand,Inactive,2019,2019,Battle Royale,2019,3,2019,534,Fortnite,0.9962409495768754
65157,2019-05-11,2025-03-01,5.806981519507187,324276.51,wei,Ongoing,2019,2025,MOBA,2019,13,2025,164,League of Legends,0.20080672409212516
65444,2018-05-06,2025-05-18,7.0335386721423685,392954.18,caard,Ongoing,2018,2025,Sports,2018,96,2025,409,Rocket League,0.7895963879802045
65538,2019-05-12,2024-12-22,5.61533196440794,364160.23,CH0R0NG,Ongoing,2019,2024,FPS,2019,17,2024,792,Overwatch 2,0.5026786488500598
65746,2019-05-26,2024-05-19,4.982888432580425,328495.0,Fatch,Ongoing,2019,2024,Battle Royale,2019,40,2024,534,Fortnite,0.8089644549484403
65775,2018-01-28,2025-01-05,6.937713894592744,538341.48,Ulsan,Ongoing,2018,2025,Fighting,2018,58,2025,406,Tekken 7,0.8412316269117847
65789,2019-05-19,2024-11-17,5.500342231348392,335465.32,Dan,Ongoing,2019,2024,FPS,2019,29,2024,439,Rainbow Six Siege,0.4113689021321414
66249,2018-09-16,2025-05-18,6.669404517453799,925612.32,M0nkey M00n,Ongoing,2018,2025,Sports,2018,99,2025,409,Rocket League,0.7092407964700898
66505,2019-03-12,2024-12-22,5.782340862422998,888143.25,TGLTN,Ongoing,2019,2024,Battle Royale,2019,64,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.8143971969186555
66535,2019-06-09,2024-12-22,5.538672142368241,344079.3,Xbei,Ongoing,2019,2024,Battle Royale,2019,49,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.4654107502106765
66745,2019-04-24,2024-04-14,4.974674880219028,418875.3,Muzi,Ongoing,2019,2024,FPS,2019,27,2024,439,Rainbow Six Siege,0.6923301536321629
66746,2019-03-23,2024-11-17,5.6563997262149215,405600.0,Fultz,Ongoing,2019,2024,FPS,2019,44,2024,439,Rainbow Six Siege,0.6233830232844647
66807,2019-06-02,2024-07-28,5.155373032169747,417080.96,KITSUNE,Ongoing,2019,2024,Battle Royale,2019,33,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.574662958306776
66808,2019-06-02,2023-12-10,4.522929500342231,372639.71,matic,Inactive,2019,2023,Battle Royale,2019,26,2023,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.5344115216848027
67272,2017-05-13,2024-11-17,7.515400410677618,788541.49,Shaiiko,Ongoing,2017,2024,FPS,2017,51,2024,439,Rainbow Six Siege,0.6680788299240514
67334,2019-04-28,2022-06-19,3.143052703627652,1368308.07,Wolfiez,Inactive,2019,2022,Battle Royale,2019,58,2022,534,Fortnite,0.9439109222032042
67338,2019-04-14,2025-01-18,5.765913757700205,351318.16,Refsgaard,Ongoing,2019,2025,Battle Royale,2019,136,2025,534,Fortnite,0.6866253823962151
67397,2017-10-26,2023-05-07,5.5277207392197125,387000.0,Achieved,Inactive,2017,2023,FPS,2017,30,2023,439,Rainbow Six Siege,0.7441860465116279
67853,2018-10-14,2024-09-15,5.921971252566735,385683.53,Erika,Ongoing,2018,2024,MOBA,2018,36,2024,231,Dota 2,0.7710098210170726
67975,2019-07-04,2023-10-22,4.301163586584531,342518.1,alyaGG,Inactive,2019,2023,Battle Royale,2019,34,2023,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.8308590503501706
67976,2019-07-04,2024-12-22,5.470225872689938,507794.18,Perfect1ks,Ongoing,2019,2024,Battle Royale,2019,49,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.5520881724567749
67979,2019-07-04,2024-12-22,5.470225872689938,528456.18,Lu,Ongoing,2019,2024,Battle Royale,2019,49,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.5076480031715828
68106,2019-01-24,2025-03-02,6.102669404517454,334157.99,comm,Ongoing,2019,2025,Sports,2019,95,2025,409,Rocket League,0.7880941540781123
68143,2019-05-27,2025-03-16,5.804243668720055,841580.26,23savage,Ongoing,2019,2025,MOBA,2019,52,2025,231,Dota 2,0.7265411145558326
68302,2019-07-14,2025-01-25,5.535934291581109,327070.24,Noahreyli,Ongoing,2019,2025,Battle Royale,2019,110,2025,534,Fortnite,0.7471180125385194
68630,2017-10-07,2025-01-11,7.263518138261465,341570.83,Ritual,Ongoing,2017,2025,Battle Royale,2017,71,2025,534,Fortnite,0.807251791510994
68955,2019-07-21,2025-03-02,5.61533196440794,1204712.1,Queasy,Ongoing,2019,2025,Battle Royale,2019,197,2025,534,Fortnite,0.8489654362688872
68957,2019-07-21,2025-01-25,5.516769336071184,664267.0,TruleX,Ongoing,2019,2025,Battle Royale,2019,92,2025,534,Fortnite,0.8683926844799045
69075,2018-10-20,2025-05-18,6.576317590691307,484168.56,jL,Ongoing,2018,2025,FPS,2018,74,2025,245,Counter-Strike: Global Offensive,0.6332961641778735
69507,2019-06-29,2024-09-08,5.196440793976728,703435.17,Inonix,Ongoing,2019,2024,Battle Royale,2019,44,2024,504,PLAYERUNKNOWN’S BATTLEGROUNDS,0.6881490296764815
69516,2019-05-26,2024-08-23,5.245722108145106,1399954.36,paraboy,Ongoing,2019,2024,Battle Royale,2019,40,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.4449977343054741
69517,2019-05-26,2021-07-13,2.132785763175907,513159.42,coolboy,Inactive,2019,2021,Battle Royale,2019,15,2021,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.2882763905285081
69519,2019-05-26,2024-08-23,5.245722108145106,1254709.26,Jimmy,Ongoing,2019,2024,Battle Royale,2019,31,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.4484637334547479
69520,2019-05-26,2024-08-23,5.245722108145106,645125.12,Ming,Ongoing,2019,2024,Battle Royale,2019,25,2024,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.30571397844649334
69522,2019-05-26,2022-08-21,3.238877481177276,334699.91,General,Inactive,2019,2022,Battle Royale,2019,13,2022,554,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,0.3028685696138989
